state_encoded,demographic_encoded,turnout_2016,turnout_2021,turnout_change_21,margin_2016,swing_2016,result_2016_encoded
4,0,65.29,69.08,3.789999999999992,12.5901,5.3547,5
2,1,77.26,81.48,4.219999999999999,28.3957,7.6012,4
2,1,61.64,62.23,0.5899999999999963,-9.8362,-7.0424,7
4,2,81.14,78.68,-2.4599999999999937,29.1729,-2.7104,5
4,2,73.32,76.89,3.5700000000000074,5.319,-24.6622,5
4,2,91.17,95.0,3.8299999999999983,11.5224,15.84,4
2,2,80.14,80.65,0.5100000000000051,11.5865,13.6808,7
0,2,74.35,78.11,3.760000000000005,-13.1636,-9.8963,3
0,2,94.14,91.39,-2.75,9.2466,-2.1432,7
4,1,82.43,84.0,1.5699999999999932,15.8452,12.5309,5
3,1,78.65,78.89,0.23999999999999488,9.414,0.5557,7
3,1,62.66,55.84,-6.819999999999993,3.7162,2.6253,4
1,2,66.0,66.0,0.0,-11.5449,-12.4489,7
2,1,72.69,74.49,1.7999999999999972,-1.6176,-2.7664,7
2,0,63.01,64.25,1.240000000000002,13.1372,1.5774,6
3,2,76.82,78.18,1.3600000000000136,-6.169,-0.8804,7
3,2,86.32,87.95,1.6300000000000097,5.104,-7.7288,7
3,2,89.84,89.41,-0.4300000000000068,12.9642,8.1332,7
1,1,76.27,73.58,-2.6899999999999977,15.1754,-14.7137,10
0,0,63.39,64.38,0.9899999999999949,0.0152,-0.6653,7
2,0,75.75,76.51,0.7600000000000051,3.3152,-0.1158,4
4,1,87.75,89.96,2.2099999999999937,19.5682,2.1419,4
2,2,95.0,95.0,0.0,16.2425,21.1168,6
4,0,66.25,74.31,8.060000000000002,18.4932,2.566,7
1,0,70.35,68.1,-2.25,-3.8184,-13.7762,7
4,0,59.11,66.77,7.659999999999997,34.7075,4.7,9
4,2,90.09,88.1,-1.990000000000009,24.5054,21.1311,4
3,2,94.23,93.45,-0.7800000000000011,18.8266,8.1974,4
3,2,82.95,84.17,1.2199999999999989,11.6992,3.1574,4
4,2,69.94,71.09,1.1500000000000057,4.7431,-7.6019,5
0,2,72.58,72.41,-0.1700000000000017,-2.538,-12.1571,4
4,2,82.43,82.9,0.46999999999999886,3.2573,2.5696,5
3,2,92.38,93.69,1.3100000000000023,24.3261,10.7102,6
4,2,69.63,68.35,-1.2800000000000011,3.2498,0.5503,5
4,0,60.81,62.51,1.6999999999999957,14.4991,9.5054,9
1,2,89.47,91.04,1.5700000000000074,31.348,19.9137,10
1,1,68.42,69.23,0.8100000000000023,-9.7055,-18.536,4
0,2,88.5,89.62,1.1200000000000045,5.975,3.3972,3
1,2,79.12,75.88,-3.240000000000009,-0.0354,-12.5827,4
1,2,69.48,65.29,-4.189999999999998,-6.189,-4.2693,4
3,2,85.53,79.67,-5.859999999999999,20.9823,9.0981,1
4,2,91.11,91.82,0.7099999999999937,23.8124,22.2136,5
4,0,60.48,63.15,2.6700000000000017,5.0867,-10.7666,9
4,0,75.12,65.91,-9.210000000000008,15.1078,-2.4634,9
0,2,82.86,88.38,5.519999999999996,10.8485,14.7654,7
3,2,85.83,85.65,-0.1799999999999926,16.0718,15.017,1
2,1,72.81,72.5,-0.3100000000000023,20.9222,-5.7846,2
4,2,80.6,73.12,-7.47999999999999,21.8832,-3.8504,9
1,1,81.54,75.26,-6.280000000000001,16.0619,6.2181,7
4,2,74.36,73.24,-1.1200000000000045,12.8469,7.3684,5
3,1,49.36,49.9,0.5399999999999991,-11.3908,-14.2668,4
4,1,75.39,80.78,5.390000000000001,-1.4582,-3.3572,5
3,1,69.37,57.41,-11.960000000000008,-4.384,0.8521,1
2,1,74.88,80.77,5.890000000000001,51.1146,8.7605,2
3,2,71.6,76.49,4.890000000000001,16.6348,-4.4305,6
3,2,95.0,88.74,-6.260000000000005,14.8272,6.0272,4
0,1,72.91,77.05,4.140000000000001,8.5236,1.3521,0
2,1,91.57,92.02,0.45000000000000284,23.5027,7.2283,7
0,2,89.9,87.81,-2.0900000000000034,25.0199,15.7957,3
3,0,68.18,68.39,0.20999999999999375,17.4149,4.7363,6
3,1,71.78,78.9,7.1200000000000045,31.189,-1.0539,1
3,2,81.93,79.93,-2.0,-1.165,-11.8436,6
0,2,77.75,68.54,-9.209999999999994,0.2964,-5.0733,7
0,0,61.02,64.28,3.259999999999998,3.9142,3.0741,3
4,2,78.32,86.26,7.940000000000012,0.9626,-9.7299,4
4,1,66.14,63.37,-2.770000000000003,5.9061,-8.7097,9
4,0,65.63,63.04,-2.5899999999999963,15.5455,1.4578,9
2,2,81.21,80.91,-0.29999999999999716,5.6559,-10.3783,7
2,1,61.98,55.51,-6.469999999999999,15.5364,-1.0653,6
2,2,75.53,72.7,-2.8299999999999983,6.7513,12.6691,4
3,0,70.33,71.7,1.3700000000000045,14.6583,16.8567,1
2,1,64.93,62.94,-1.990000000000009,6.3752,-2.8476,7
4,2,86.78,84.02,-2.760000000000005,11.8798,-18.1003,7
1,1,68.42,74.68,6.260000000000005,-1.9671,-2.6899,7
3,1,79.06,85.72,6.659999999999997,10.1099,-7.3507,6
0,0,52.55,53.35,0.8000000000000043,-15.9149,-9.8499,7
0,1,76.94,74.47,-2.469999999999999,9.9428,-4.0624,3
4,1,80.26,78.46,-1.8000000000000114,25.901,5.8268,7
2,2,88.63,84.84,-3.789999999999992,25.5102,-1.5417,2
4,2,74.5,65.66,-8.840000000000003,1.16,-8.3229,7
3,2,78.06,82.88,4.819999999999993,6.8813,-1.3905,1
0,2,80.0,79.5,-0.5,10.4951,4.0793,4
0,2,75.33,76.48,1.1500000000000057,11.5505,-2.8745,7
4,1,82.1,85.12,3.0200000000000102,20.6684,13.8444,5
2,1,72.12,75.56,3.4399999999999977,27.7112,17.9925,7
3,2,60.54,55.13,-5.409999999999997,-7.8496,-9.5878,4
2,1,69.76,67.24,-2.5200000000000102,10.1682,8.2932,7
4,0,56.55,55.69,-0.8599999999999994,-3.6817,-0.0704,9
3,2,90.35,95.0,4.650000000000006,7.3412,-11.6207,7
3,2,88.34,88.01,-0.3299999999999983,38.3847,13.7916,4
0,2,86.3,86.2,-0.09999999999999432,1.601,-5.797,3
3,1,76.89,82.12,5.230000000000004,13.7887,5.1807,4
4,2,73.47,72.62,-0.8499999999999943,-2.2422,-2.5587,5
1,1,69.7,68.09,-1.6099999999999994,11.4109,-0.1725,10
0,1,75.32,72.17,-3.1499999999999915,10.4118,12.2616,7
2,2,81.09,84.17,3.0799999999999983,20.4593,-8.8733,2
2,2,77.89,71.39,-6.5,22.0839,-3.2712,4
4,1,64.9,63.95,-0.9500000000000028,-14.8625,-9.999,9
3,1,62.32,58.2,-4.119999999999997,3.5535,-8.6001,7
4,2,82.3,80.17,-2.1299999999999955,16.9255,4.4901,5
3,0,61.57,66.34,4.770000000000003,5.9109,5.1527,4
0,2,73.43,71.64,-1.7900000000000063,20.0638,-14.0718,3
0,0,61.99,68.37,6.380000000000003,9.3656,0.8512,3
4,2,75.96,71.37,-4.589999999999989,5.8146,-6.095,4
4,1,71.67,77.51,5.840000000000003,3.1755,2.0997,5
3,2,80.91,75.68,-5.22999999999999,9.2774,8.1612,4
0,1,74.49,80.61,6.1200000000000045,-0.7817,7.5992,7
0,0,68.14,70.75,2.6099999999999994,16.0909,0.1878,0
4,0,62.75,58.62,-4.130000000000003,8.5054,9.551,5
3,1,81.95,77.08,-4.8700000000000045,23.3895,-0.761,7
4,2,74.71,77.1,2.3900000000000006,7.0283,-4.7638,4
4,2,77.78,76.65,-1.1299999999999955,26.4351,-9.132,4
4,2,78.03,78.77,0.7399999999999949,-7.4231,-24.339,7
0,2,83.06,83.7,0.6400000000000006,11.2587,18.5117,0
4,2,89.25,88.29,-0.9599999999999937,20.8276,4.0982,7
4,2,87.79,89.73,1.9399999999999977,8.783,2.2485,4
2,0,53.77,46.58,-7.190000000000005,-3.3667,-9.0391,2
4,2,71.22,75.59,4.3700000000000045,-4.4416,1.9406,5
0,2,81.93,77.86,-4.070000000000007,0.8042,-1.7913,0
4,0,56.43,62.72,6.289999999999999,3.2896,-9.0681,9
3,2,83.52,78.3,-5.219999999999999,1.5206,-4.7655,7
4,1,82.67,84.7,2.030000000000001,24.4548,8.2048,4
2,2,80.2,78.85,-1.3500000000000085,2.5147,-0.4785,7
2,2,94.74,95.0,0.2600000000000051,23.8879,18.3256,6
1,2,78.19,75.44,-2.75,-1.1993,-16.521,4
0,1,67.7,63.7,-4.0,8.2854,-15.743,4
1,2,78.56,80.24,1.6799999999999926,12.4046,-12.2218,8
4,2,77.86,75.87,-1.9899999999999949,4.1596,7.1164,5
2,2,67.61,64.06,-3.549999999999997,8.2114,-4.318,2
4,1,70.3,72.25,1.9500000000000028,18.6058,-0.492,5
3,1,57.33,55.24,-2.0899999999999963,0.2804,0.5763,4
1,0,63.38,73.73,10.350000000000001,24.0311,12.9076,8
4,2,89.03,92.78,3.75,32.649,14.478,7
0,0,57.22,52.35,-4.869999999999997,10.0958,-6.7524,4
0,2,87.15,85.02,-2.1300000000000097,11.8124,3.2434,4
0,0,59.66,61.13,1.470000000000006,7.8954,0.2117,3
4,2,89.45,92.11,2.6599999999999966,29.9486,4.4698,9
2,2,78.79,83.24,4.449999999999989,2.6255,-10.3173,6
0,2,88.81,91.09,2.280000000000001,6.8777,-0.0056,4
0,2,73.23,73.72,0.4899999999999949,6.9127,6.4054,4
1,0,62.48,64.34,1.8600000000000065,-4.3241,-14.0969,7
3,0,63.87,64.45,0.5800000000000054,12.5329,-4.1056,7
0,2,80.08,84.96,4.8799999999999955,8.5985,-0.5659,4
2,2,69.37,61.57,-7.800000000000004,-4.2398,-20.6489,7
1,1,75.88,76.06,0.18000000000000682,27.4123,-8.6861,4
3,0,65.24,60.13,-5.109999999999992,9.515,0.4723,4
0,2,69.7,73.97,4.269999999999996,13.0265,1.2845,0
1,2,77.54,75.13,-2.410000000000011,-5.2247,-1.2529,7
2,2,89.27,87.96,-1.3100000000000023,11.1646,7.2109,2
3,1,78.91,76.69,-2.219999999999999,24.2046,5.6631,6
3,2,69.57,68.83,-0.7399999999999949,-8.37,-6.2435,7
2,0,56.71,52.57,-4.140000000000001,-7.9185,-27.7971,7
4,1,58.62,54.22,-4.399999999999999,0.3045,-1.8373,9
2,2,75.1,77.66,2.5600000000000023,7.7762,0.8607,7
4,1,74.1,73.28,-0.8199999999999932,-10.2451,-9.3809,4
2,1,72.26,76.7,4.439999999999998,4.3058,0.6326,4
3,1,73.06,77.25,4.189999999999998,-4.4253,-7.2908,6
2,2,84.5,78.79,-5.709999999999994,18.9874,14.4985,4
3,2,88.96,84.22,-4.739999999999995,8.4003,-1.418,6
2,2,83.19,79.57,-3.6200000000000045,5.7085,-7.5389,7
4,2,73.74,72.74,-1.0,-3.4912,-5.6012,9
3,2,91.02,93.2,2.180000000000007,12.1657,8.0889,7
1,1,57.47,56.2,-1.269999999999996,-18.3197,-14.5071,8
1,0,60.55,58.87,-1.6799999999999997,2.6584,1.632,8
4,1,73.33,71.51,-1.8199999999999932,17.9444,10.8172,5
4,2,86.04,77.95,-8.090000000000003,14.5515,5.9676,4
2,2,67.3,63.9,-3.3999999999999986,-12.4061,-11.0228,7
3,2,77.09,82.32,5.22999999999999,6.9439,-12.3147,1
2,2,80.73,83.09,2.3599999999999994,18.1537,7.4388,2
3,1,66.42,69.67,3.25,-6.4741,-0.5374,1
2,0,58.84,53.9,-4.940000000000005,-1.0471,-9.6939,6
0,1,73.82,72.96,-0.8599999999999994,5.6058,-0.2549,4
1,1,68.37,64.59,-3.780000000000001,14.4982,16.7639,7
3,1,77.68,72.38,-5.300000000000011,15.9275,3.907,6
1,2,71.6,79.88,8.280000000000001,-4.5415,-1.9794,4
0,0,64.07,62.94,-1.1299999999999955,5.5722,4.5205,3
3,2,80.49,77.62,-2.8699999999999903,4.1706,4.3235,1
1,0,75.38,82.19,6.810000000000002,24.1745,0.6835,8
1,2,83.09,85.58,2.489999999999995,7.9142,9.7337,7
4,2,68.05,71.7,3.6500000000000057,2.4157,-14.9435,9
2,2,89.26,84.37,-4.890000000000001,14.741,9.3872,7
3,1,77.74,86.18,8.440000000000012,10.3706,-3.8238,1
3,2,82.03,80.82,-1.210000000000008,17.2505,2.1668,7
0,2,91.53,87.77,-3.760000000000005,23.1426,11.8491,0
2,2,77.35,74.88,-2.469999999999999,6.563,-1.5874,6
2,2,83.91,82.75,-1.1599999999999966,20.8781,14.6225,4
0,2,83.6,87.37,3.7700000000000102,3.9461,-4.1462,0
3,2,78.24,75.79,-2.4499999999999886,-16.1802,-19.8692,1
0,1,78.19,79.74,1.5499999999999972,6.5246,-4.9686,7
3,0,66.57,68.26,1.690000000000012,16.308,2.492,4
2,0,54.62,54.78,0.1600000000000037,-1.5198,-2.9385,4
2,2,65.81,66.98,1.1700000000000017,-4.572,-21.2156,4
1,1,75.99,73.1,-2.8900000000000006,11.6623,4.0192,7
4,2,71.62,73.93,2.3100000000000023,5.6702,1.8386,7
1,2,88.46,86.81,-1.6499999999999915,16.0832,5.8617,8
2,2,77.8,87.19,9.39,10.1191,4.617,7
3,0,68.18,65.32,-2.8600000000000136,16.1731,12.9873,4
4,1,88.84,86.08,-2.760000000000005,27.9954,18.3033,9
1,2,75.16,75.74,0.5799999999999983,18.2143,-4.7317,4
3,2,95.0,95.0,0.0,18.1857,2.615,4
2,0,64.59,67.65,3.0600000000000023,30.4807,7.3407,6
4,0,53.61,55.75,2.1400000000000006,-7.3267,-5.741,5
1,2,63.53,69.39,5.859999999999999,-10.1255,-14.3371,8
4,2,74.28,73.32,-0.960000000000008,2.492,-0.9294,5
3,0,61.44,62.66,1.2199999999999989,13.4714,2.7097,4
1,2,82.32,80.92,-1.3999999999999915,3.5689,-5.8591,4
0,1,69.87,70.43,0.5600000000000023,1.3096,-18.2666,3
1,0,69.53,71.65,2.1200000000000045,13.4025,11.6637,7
3,2,84.92,91.67,6.75,21.3273,9.0162,7
1,0,55.63,54.39,-1.240000000000002,-9.6522,4.083,10
4,0,65.18,65.02,-0.1600000000000108,37.3079,9.6038,5
0,0,62.1,53.58,-8.520000000000003,12.5825,8.602,7
3,2,85.91,89.33,3.4200000000000017,29.2238,15.5416,1
1,2,71.19,75.14,3.950000000000003,-5.8547,-1.1433,8
2,0,57.81,54.82,-2.990000000000002,-1.3073,-2.0586,2
2,2,69.68,70.14,0.45999999999999375,-0.4865,-0.4626,7
2,0,57.8,61.13,3.3300000000000054,5.8776,4.9288,4
2,2,95.0,95.0,0.0,24.3258,0.0,6
0,2,78.99,74.11,-4.8799999999999955,2.2952,8.2254,7
2,2,79.26,84.84,5.579999999999998,-1.284,0.3934,2
2,2,72.6,68.95,-3.6499999999999915,5.6833,-1.7792,4
2,0,67.86,69.0,1.1400000000000006,19.5293,11.1969,2
4,0,69.76,68.79,-0.9699999999999989,8.9695,0.045,4
2,2,79.05,85.68,6.63000000000001,6.2035,-14.8558,4
2,2,79.46,75.12,-4.339999999999989,26.1207,2.976,2
4,0,75.08,74.08,-1.0,3.8555,1.2651,9
3,2,79.05,74.03,-5.019999999999996,-0.7912,-2.0073,4
0,1,68.32,69.69,1.3700000000000045,-1.561,-16.2252,4
4,2,87.25,83.22,-4.030000000000001,32.857,20.8471,9
1,1,76.04,75.08,-0.960000000000008,22.6318,14.0517,4
3,2,82.42,83.51,1.0900000000000034,19.0137,8.9225,4
0,1,70.48,68.88,-1.6000000000000085,12.8376,-6.6973,4
0,2,89.13,89.29,0.1600000000000108,6.8701,-1.703,0
2,2,68.11,75.19,7.079999999999998,3.3814,-20.9002,6
4,0,64.25,59.94,-4.310000000000002,21.0604,0.6428,5
0,0,58.61,57.72,-0.8900000000000006,10.1889,7.5567,7
2,1,76.31,76.29,-0.01999999999999602,-6.1184,-9.1258,4
3,0,70.89,75.74,4.849999999999994,35.8292,14.1057,7
4,2,77.65,79.16,1.509999999999991,-2.6319,-5.5892,7
2,1,70.69,64.63,-6.060000000000002,9.6165,-8.4679,4
1,0,57.9,51.65,-6.25,-2.6058,0.9238,8
3,2,95.0,95.0,0.0,17.1041,17.42,6
4,1,64.64,64.91,0.269999999999996,6.1186,-2.969,4
0,0,63.38,62.38,-1.0,1.6948,4.565,7
3,2,91.06,84.02,-7.040000000000006,7.7796,13.6939,4
0,0,73.56,72.2,-1.3599999999999994,17.072,4.265,3
4,2,88.47,90.66,2.1899999999999977,8.1771,-10.9543,4
4,2,69.67,71.56,1.8900000000000006,9.5793,-10.4612,5
4,2,79.27,86.01,6.740000000000009,7.9494,12.3087,4
0,0,62.91,55.56,-7.349999999999994,18.128,-2.6865,7
3,1,64.83,66.84,2.010000000000005,-9.0815,-9.6219,7
3,1,75.49,74.57,-0.9200000000000017,14.7236,2.6967,4
0,2,85.22,90.7,5.480000000000004,22.3833,6.4538,3
1,0,57.98,59.08,1.1000000000000014,2.3879,-0.3151,4
1,0,65.79,65.56,-0.23000000000000398,6.9794,-1.0048,8
2,2,92.7,88.17,-4.530000000000001,19.6752,13.2387,7
2,2,75.49,74.81,-0.6799999999999926,16.439,-5.9749,4
4,2,83.84,89.35,5.509999999999991,13.0625,12.3772,9
1,1,74.09,76.13,2.039999999999992,13.9575,-6.4819,4
2,2,80.33,77.01,-3.319999999999993,10.6334,-0.2399,6
4,2,75.81,75.59,-0.21999999999999886,-16.2844,-17.0338,9
0,2,73.26,66.27,-6.990000000000009,1.5571,0.6837,3
1,2,91.16,90.86,-0.29999999999999716,30.3674,2.5755,10
1,1,68.69,62.27,-6.419999999999995,5.2487,14.0454,8
1,1,74.89,77.26,2.3700000000000045,-1.4648,-11.4495,4
0,2,80.58,82.84,2.260000000000005,4.848,4.9909,3
0,2,84.17,85.13,0.9599999999999937,9.7891,-10.4029,3
2,2,76.31,79.03,2.719999999999999,25.9591,21.9191,2
3,2,77.97,76.65,-1.3199999999999932,9.7616,-7.4476,1
2,0,52.6,45.96,-6.640000000000001,4.2225,-14.4456,2
2,0,68.97,72.09,3.1200000000000045,15.1027,-6.081,7
1,2,83.82,82.22,-1.5999999999999943,10.886,6.9014,10
1,1,70.08,73.46,3.3799999999999955,3.1148,4.3017,4
3,2,93.19,95.0,1.8100000000000023,30.4794,3.0641,6
3,2,84.49,86.53,2.0400000000000063,13.5523,-3.0033,7
1,2,84.1,92.51,8.41000000000001,3.9967,2.9781,8
1,2,69.8,67.57,-2.230000000000004,-6.3454,-17.0974,4
1,2,81.63,89.56,7.930000000000007,9.8953,-0.6555,4
4,0,68.49,65.06,-3.4299999999999926,8.3404,-0.7499,5
0,1,75.63,84.64,9.010000000000005,25.3143,5.5916,0
0,1,77.71,79.53,1.8200000000000074,14.9767,7.9139,7
3,2,66.68,69.56,2.8799999999999955,1.3602,-7.353,6
0,0,57.81,58.09,0.28000000000000114,-7.4208,-8.3529,4
1,2,86.93,89.87,2.9399999999999977,5.2213,-9.3787,4
0,2,82.97,90.56,7.590000000000003,11.2754,-7.7346,0
1,1,68.2,70.15,1.9500000000000028,10.1912,-7.5515,4
3,0,54.38,57.5,3.1199999999999974,-1.423,-3.0803,7
4,2,78.99,76.28,-2.7099999999999937,4.6303,4.5997,9
2,1,70.94,71.73,0.7900000000000063,-8.0069,-0.5163,2
4,2,88.79,94.04,5.25,12.3396,4.5697,5
1,2,71.44,72.7,1.2600000000000051,-11.2917,-3.14,4
1,0,63.43,63.28,-0.14999999999999858,6.5561,3.1305,10
3,2,95.0,95.0,0.0,10.636,1.7403,1
1,2,77.7,79.6,1.8999999999999915,11.1451,11.0388,4
4,0,75.77,78.79,3.0200000000000102,19.3694,2.9228,4
1,2,74.7,69.5,-5.200000000000003,5.9243,-3.5512,8
2,1,67.91,57.6,-10.309999999999995,10.6687,-0.6898,7
4,2,81.47,75.48,-5.989999999999995,41.9979,14.5803,9
3,2,77.68,79.88,2.1999999999999886,20.1143,11.1846,6
2,2,72.71,69.01,-3.6999999999999886,-0.9437,-5.7138,7
1,1,77.91,81.97,4.060000000000002,15.0332,-4.6259,8
0,0,59.63,62.09,2.460000000000001,10.4964,13.6323,3
3,1,84.87,89.21,4.339999999999989,33.0945,3.6179,7
0,2,73.22,74.64,1.4200000000000017,-6.2256,1.8351,3
4,2,83.06,90.26,7.200000000000003,22.7873,14.5562,5
3,2,76.93,76.47,-0.46000000000000796,1.6368,-7.9252,1
3,0,59.5,51.6,-7.899999999999999,25.8326,-3.8245,4
2,2,86.86,84.42,-2.4399999999999977,20.0576,-3.9814,7
0,2,95.0,86.8,-8.200000000000003,33.8022,11.597,0
0,1,58.11,56.11,-2.0,-6.0511,-14.6679,4
3,2,94.83,95.0,0.1700000000000017,29.2091,-0.422,4
1,2,92.44,91.9,-0.539999999999992,3.8044,-5.8809,8
3,1,82.5,77.04,-5.459999999999994,17.1485,6.8357,7
2,0,65.39,64.13,-1.2600000000000051,28.721,14.4882,6
1,2,85.45,85.97,0.519999999999996,3.575,13.143,4
3,2,76.7,73.8,-2.9000000000000057,2.0004,-1.1663,4
0,2,79.11,78.75,-0.35999999999999943,20.3708,9.2598,3
0,2,77.63,75.19,-2.4399999999999977,-9.6744,-21.2185,0
4,2,68.38,80.16,11.780000000000001,-2.6469,-13.0995,5
0,1,73.96,68.5,-5.459999999999994,19.5098,20.2431,7
3,1,69.14,62.57,-6.57,8.1807,-3.3924,6
3,2,92.69,95.0,2.3100000000000023,52.5485,16.3395,4
2,1,48.67,43.79,-4.880000000000003,13.8084,-26.2379,7
4,2,84.96,89.24,4.280000000000001,4.2425,-20.1956,9
1,1,82.32,82.99,0.6700000000000017,30.8522,10.701,4
3,1,72.73,73.35,0.6199999999999903,2.6891,7.7002,1
0,2,67.93,64.84,-3.0900000000000034,16.7912,10.6914,7
4,0,59.42,49.8,-9.620000000000005,-5.2396,-3.201,5
3,1,67.19,72.75,5.560000000000002,9.6137,1.8487,4
4,1,73.99,76.57,2.5799999999999983,9.4772,-11.1262,7
3,2,92.59,95.0,2.4099999999999966,6.4327,11.3873,7
3,1,88.53,87.29,-1.2399999999999949,14.2336,5.6512,1
4,2,91.68,93.21,1.529999999999987,10.1323,4.2933,9
1,1,82.59,78.39,-4.200000000000003,23.323,5.681,4
4,2,68.02,71.12,3.1000000000000085,3.5106,-4.3508,7
1,2,83.28,78.16,-5.1200000000000045,3.5143,-2.7999,8
2,1,77.83,74.33,-3.5,11.7994,13.2041,7
3,2,89.52,88.32,-1.2000000000000028,31.7486,24.6488,6
1,2,83.56,81.05,-2.510000000000005,9.4912,13.7431,8
0,0,43.79,50.81,7.020000000000003,-29.9376,-37.088,3
1,0,62.29,71.57,9.279999999999994,2.7245,11.2186,4
2,2,80.31,67.6,-12.710000000000008,16.7791,-10.9527,6
1,2,77.66,77.87,0.21000000000000796,18.2496,9.5839,8
2,0,59.17,64.58,5.409999999999997,13.317,-17.1313,6
0,2,84.77,88.96,4.189999999999998,8.885,-7.5421,4
0,1,77.96,79.73,1.7700000000000102,16.1787,7.8349,3
4,1,75.77,76.97,1.2000000000000028,18.7889,4.2027,4
2,2,78.54,81.89,3.3499999999999943,11.6681,1.7991,4
0,2,77.87,82.52,4.6499999999999915,4.7386,3.4753,4
4,0,66.83,71.09,4.260000000000005,19.8384,-2.8549,5
3,2,78.24,78.97,0.730000000000004,4.6185,10.872,7
4,2,86.99,95.0,8.010000000000005,8.1379,2.8359,7
2,0,61.22,59.51,-1.7100000000000009,9.5277,-3.9442,7
0,1,67.75,66.32,-1.4300000000000068,6.3914,3.244,4
2,0,67.64,67.03,-0.6099999999999994,8.9388,11.3425,4
0,2,80.23,78.4,-1.8299999999999983,-0.7524,7.2577,7
1,1,76.04,77.3,1.259999999999991,41.8128,3.686,4
0,1,72.87,78.15,5.280000000000001,10.404,0.7486,0
1,0,64.2,65.09,0.8900000000000006,29.678,24.1005,10
3,1,74.41,81.4,6.990000000000009,19.5254,-15.216,1
2,2,80.35,80.5,0.15000000000000568,8.3569,3.8817,2
4,2,81.59,84.67,3.0799999999999983,-0.4774,-8.2668,4
3,1,71.73,77.13,5.3999999999999915,5.4186,12.9195,6
4,2,79.83,87.44,7.609999999999999,4.3185,0.6954,4
0,2,77.19,73.86,-3.3299999999999983,12.679,-3.7032,3
3,2,90.88,87.11,-3.769999999999996,15.0807,-3.153,6
4,1,67.94,68.86,0.9200000000000017,-0.9969,-5.8786,4
4,2,76.89,75.97,-0.9200000000000017,-6.8794,-3.5068,5
0,2,75.2,80.58,5.3799999999999955,38.1018,-2.9478,3
2,2,70.91,78.91,8.0,17.8786,13.3044,6
1,0,73.71,67.06,-6.6499999999999915,22.5015,-1.9601,7
2,2,82.66,81.65,-1.009999999999991,23.1151,7.8339,6
4,2,66.51,63.23,-3.2800000000000082,6.5063,-4.5419,9
2,2,77.91,76.8,-1.1099999999999994,1.6228,-10.6763,2
2,0,64.55,68.26,3.710000000000008,21.8397,2.435,2
2,1,69.47,73.98,4.510000000000005,0.6274,-11.275,2
0,0,63.83,65.83,2.0,21.3121,0.6282,3
3,1,90.58,91.8,1.2199999999999989,33.6018,16.6373,1
1,2,80.55,75.39,-5.159999999999997,14.0485,2.5992,10
2,0,65.74,60.41,-5.329999999999998,4.9786,7.1162,7
0,0,62.91,63.75,0.8400000000000034,6.2066,-8.6551,0
1,0,53.47,51.12,-2.3500000000000014,-19.3848,-19.6556,8
1,2,80.71,81.39,0.6800000000000068,6.0768,-3.4255,4
3,2,87.04,85.6,-1.440000000000012,4.9964,9.4972,7
